,viewCount,likeCount,commentCount,dislikeCount,subscriberCount,categoryId,ratio,popularity
722,103508.0,2017.0,65.0,117.0,117.0,24.0,884.6837606837607,1
723,6195.0,523.0,94.0,7.0,7.0,24.0,885.0,1
724,19664514.0,50207.0,146.0,22092.0,22092.0,1.0,890.1192286800651,1
725,13364.0,154.0,11.0,15.0,15.0,22.0,890.9333333333333,1
726,58873.0,1973.0,239.0,66.0,66.0,24.0,892.0151515151515,1
727,24169.0,981.0,103.0,27.0,27.0,20.0,895.1481481481482,1
728,196142.0,11119.0,1259.0,219.0,219.0,24.0,895.6255707762557,1
729,1212394.0,78167.0,4561.0,1353.0,1353.0,22.0,896.0783444198079,1
730,511085.0,2252.0,24.0,570.0,570.0,24.0,896.640350877193,1
731,21633031.0,79250.0,882.0,24125.0,24125.0,24.0,896.7059481865285,1
732,173075.0,10312.0,2369.0,193.0,193.0,24.0,896.7616580310881,1
733,26818121.0,125316.0,1712.0,29895.0,29895.0,24.0,897.0771366449239,1
734,140003.0,7741.0,978.0,156.0,156.0,24.0,897.4551282051282,1
735,7182.0,1019.0,224.0,8.0,8.0,24.0,897.75,1
736,6076918.0,162243.0,57214.0,6768.0,6768.0,24.0,897.8897754137116,1
737,327064.0,12663.0,1386.0,364.0,364.0,24.0,898.5274725274726,1
738,201379.0,2829.0,842.0,224.0,224.0,1.0,899.0133928571429,1
739,79228.0,2768.0,257.0,88.0,88.0,24.0,900.3181818181819,1
740,6844335.0,52057.0,2051.0,7585.0,7585.0,24.0,902.3513513513514,1
741,2099262.0,82940.0,1844.0,2325.0,2325.0,24.0,902.9083870967742,1
742,727848.0,35014.0,2311.0,806.0,806.0,22.0,903.0372208436725,1
743,290811.0,4132.0,124.0,322.0,322.0,24.0,903.139751552795,1
744,28006.0,324.0,38.0,31.0,31.0,22.0,903.4193548387096,1
745,514067.0,9245.0,709.0,568.0,568.0,22.0,905.0475352112676,1
746,4584036.0,36277.0,940.0,5047.0,5047.0,24.0,908.269467010105,1
747,80122186.0,901575.0,27877.0,88213.0,88213.0,1.0,908.2809336492354,1
748,48257.0,469.0,27.0,53.0,53.0,22.0,910.5094339622641,1
749,186729.0,1299.0,96.0,205.0,205.0,1.0,910.8731707317073,1
750,300039.0,10942.0,1277.0,329.0,329.0,24.0,911.9726443768997,1
751,723194.0,3782.0,0.0,792.0,792.0,1.0,913.1237373737374,1
752,617768.0,36654.0,681.0,676.0,676.0,22.0,913.8579881656805,1
753,8540827.0,72583.0,3050.0,9345.0,9345.0,22.0,913.9461744248262,1
754,2659599.0,16722.0,663.0,2910.0,2910.0,1.0,913.9515463917526,1
755,8881415.0,87012.0,1391.0,9698.0,9698.0,24.0,915.7986182718087,1
756,945276.0,8733.0,505.0,1032.0,1032.0,22.0,915.9651162790698,1
757,501645.0,11337.0,483.0,547.0,547.0,22.0,917.0840950639854,1
758,189893.0,9106.0,2713.0,207.0,207.0,1.0,917.3574879227053,1
759,153272.0,7833.0,848.0,167.0,167.0,22.0,917.7964071856287,1
760,147056.0,6635.0,692.0,160.0,160.0,24.0,919.1,1
761,5691282.0,25668.0,531.0,6189.0,6189.0,22.0,919.5802229762481,1
762,698289.0,54754.0,2768.0,758.0,758.0,22.0,921.2255936675461,1
763,62892.0,5910.0,1449.0,68.0,68.0,24.0,924.8823529411765,1
764,765886.0,68364.0,4218.0,827.0,827.0,22.0,926.1015719467956,1
765,4873420.0,30442.0,0.0,5248.0,5248.0,22.0,928.624237804878,1
766,149868.0,635.0,37.0,161.0,161.0,24.0,930.8571428571429,1
767,4345665.0,47138.0,2637.0,4656.0,4656.0,22.0,933.347293814433,1
768,79374.0,4038.0,288.0,85.0,85.0,24.0,933.8117647058823,1
769,8631463.0,367084.0,11996.0,9238.0,9238.0,1.0,934.3432561160424,1
770,3663909.0,29849.0,873.0,3918.0,3918.0,22.0,935.1477794793262,1
771,3842070.0,50923.0,5693.0,4104.0,4104.0,24.0,936.1769005847954,1
772,105673370.0,1301895.0,56039.0,112849.0,112849.0,1.0,936.413880495175,1
773,156565.0,2622.0,154.0,167.0,167.0,1.0,937.5149700598803,1
774,5100705.0,102808.0,4295.0,5422.0,5422.0,24.0,940.7423459977867,1
775,342395.0,21619.0,1218.0,363.0,363.0,22.0,943.236914600551,1
776,3775.0,61.0,9.0,4.0,4.0,24.0,943.75,1
777,597208.0,3408.0,88.0,631.0,631.0,24.0,946.446909667195,1
778,13409583.0,25863.0,485.0,14167.0,14167.0,19.0,946.5365285522694,1
779,1600698.0,16021.0,992.0,1691.0,1691.0,1.0,946.5984624482554,1
780,4836505.0,172533.0,12250.0,5107.0,5107.0,22.0,947.0344625024476,1
781,1018903.0,6931.0,146.0,1075.0,1075.0,24.0,947.8167441860465,1
782,271398.0,11296.0,1365.0,286.0,286.0,22.0,948.9440559440559,1
783,20922.0,103.0,3.0,22.0,22.0,24.0,951.0,1
784,44704.0,3191.0,285.0,47.0,47.0,22.0,951.1489361702128,1
785,707623.0,4775.0,0.0,742.0,742.0,20.0,953.6698113207547,1
786,343457.0,9822.0,525.0,360.0,360.0,22.0,954.0472222222222,1
787,17046998.0,252178.0,8883.0,17838.0,17838.0,24.0,955.6563516089248,1
788,37322.0,3879.0,467.0,39.0,39.0,24.0,956.974358974359,1
789,3547889.0,24800.0,811.0,3707.0,3707.0,1.0,957.0782303749663,1
790,298892.0,772.0,18.0,312.0,312.0,24.0,957.9871794871794,1
791,23030.0,1944.0,160.0,24.0,24.0,22.0,959.5833333333334,1
792,160706.0,18580.0,1232.0,167.0,167.0,24.0,962.311377245509,1
793,22978518.0,51019.0,0.0,23768.0,23768.0,1.0,966.783826994278,1
794,211036.0,18010.0,2700.0,218.0,218.0,24.0,968.0550458715596,1
795,131834.0,1897.0,59.0,136.0,136.0,23.0,969.3676470588235,1
796,63958946.0,907952.0,22214.0,65948.0,65948.0,1.0,969.8390550130406,1
797,97235.0,5363.0,382.0,100.0,100.0,22.0,972.35,1
798,479508.0,17874.0,1082.0,493.0,493.0,24.0,972.632860040568,1
799,9170088.0,251618.0,17061.0,9421.0,9421.0,1.0,973.3667338923681,1
800,110022.0,3156.0,490.0,113.0,113.0,24.0,973.6460176991151,1
801,367045.0,24795.0,673.0,376.0,376.0,24.0,976.1835106382979,1
802,46395037.0,339811.0,10511.0,47461.0,47461.0,24.0,977.540233033438,1
803,22526.0,1574.0,376.0,23.0,23.0,24.0,979.3913043478261,1
804,23423210.0,736657.0,35993.0,23862.0,23862.0,22.0,981.6113485877127,1
805,61071.0,1381.0,21.0,62.0,62.0,1.0,985.016129032258,1
806,9795382.0,354517.0,44669.0,9938.0,9938.0,1.0,985.6492251962165,1
807,54247.0,5061.0,1303.0,55.0,55.0,24.0,986.3090909090909,1
808,262759.0,7069.0,427.0,266.0,266.0,19.0,987.8157894736842,1
809,2246360.0,153973.0,6595.0,2271.0,2271.0,24.0,989.150154117129,1
810,2968.0,90.0,0.0,3.0,3.0,22.0,989.3333333333334,1
811,195665.0,7120.0,1007.0,197.0,197.0,19.0,993.2233502538071,1
812,59692.0,490.0,29.0,60.0,60.0,24.0,994.8666666666667,1
813,475910.0,4189.0,239.0,478.0,478.0,24.0,995.6276150627615,1
814,69702.0,4817.0,243.0,70.0,70.0,22.0,995.7428571428571,1
815,21966.0,1568.0,264.0,22.0,22.0,20.0,998.4545454545455,1
816,2953557.0,37357.0,793.0,2957.0,2957.0,24.0,998.835644234021,1
817,20034.0,2847.0,335.0,20.0,20.0,24.0,1001.7,2
818,726368.0,56832.0,2572.0,725.0,725.0,22.0,1001.8868965517241,2
819,343286.0,1308.0,38.0,342.0,342.0,24.0,1003.7602339181286,2
820,12065196.0,83770.0,1809.0,12018.0,12018.0,1.0,1003.927109335996,2
821,113671.0,3466.0,432.0,113.0,113.0,22.0,1005.9380530973451,2
822,519160.0,9376.0,771.0,515.0,515.0,22.0,1008.0776699029126,2
823,360899.0,3722.0,131.0,358.0,358.0,23.0,1008.0977653631285,2
824,186875.0,2937.0,74.0,185.0,185.0,24.0,1010.1351351351351,2
825,78845.0,1062.0,232.0,78.0,78.0,22.0,1010.8333333333334,2
826,728511.0,46014.0,2246.0,720.0,720.0,22.0,1011.8208333333333,2
827,86206.0,3643.0,408.0,85.0,85.0,24.0,1014.1882352941177,2
828,13761568.0,38533.0,306.0,13540.0,13540.0,24.0,1016.3639586410635,2
829,80413.0,1893.0,201.0,79.0,79.0,24.0,1017.8860759493671,2
830,5101.0,1003.0,203.0,5.0,5.0,20.0,1020.2,2
831,40809.0,1538.0,99.0,40.0,40.0,24.0,1020.225,2
832,56180.0,8906.0,184.0,55.0,55.0,24.0,1021.4545454545455,2
833,14309.0,523.0,106.0,14.0,14.0,22.0,1022.0714285714286,2
834,39877.0,371.0,93.0,39.0,39.0,23.0,1022.4871794871794,2
835,34775.0,2413.0,200.0,34.0,34.0,24.0,1022.7941176470588,2
836,242852.0,2656.0,99.0,237.0,237.0,24.0,1024.691983122363,2
837,1380592.0,53790.0,687.0,1345.0,1345.0,23.0,1026.4624535315986,2
838,31828.0,352.0,26.0,31.0,31.0,1.0,1026.7096774193549,2
839,7200.0,714.0,110.0,7.0,7.0,24.0,1028.5714285714287,2
840,1222427.0,3789.0,99.0,1188.0,1188.0,24.0,1028.9789562289561,2
841,87635.0,869.0,0.0,85.0,85.0,24.0,1031.0,2
842,346457.0,1869.0,0.0,336.0,336.0,24.0,1031.1220238095239,2
843,152512333.0,1770961.0,55057.0,147427.0,147427.0,1.0,1034.4939054582946,2
844,2509793.0,106748.0,4338.0,2420.0,2420.0,24.0,1037.1045454545454,2
845,44646.0,880.0,50.0,43.0,43.0,22.0,1038.2790697674418,2
846,127753.0,2862.0,295.0,123.0,123.0,1.0,1038.6422764227643,2
847,129054.0,3613.0,550.0,124.0,124.0,20.0,1040.758064516129,2
848,334787.0,9969.0,1499.0,321.0,321.0,24.0,1042.9501557632398,2
849,181837.0,11367.0,1964.0,174.0,174.0,24.0,1045.0402298850574,2
850,173638.0,1290.0,95.0,166.0,166.0,22.0,1046.012048192771,2
851,21986.0,1019.0,65.0,21.0,21.0,24.0,1046.952380952381,2
852,32476.0,1659.0,96.0,31.0,31.0,22.0,1047.6129032258063,2
853,19926873.0,273893.0,7306.0,19010.0,19010.0,1.0,1048.2310889005787,2
854,17822.0,849.0,131.0,17.0,17.0,22.0,1048.3529411764705,2
855,199215.0,21962.0,689.0,190.0,190.0,1.0,1048.5,2
856,24126.0,1117.0,209.0,23.0,23.0,24.0,1048.9565217391305,2
857,936757.0,10802.0,213.0,890.0,890.0,23.0,1052.5359550561798,2
858,713951.0,3607.0,100.0,677.0,677.0,22.0,1054.5805022156574,2
859,12617178.0,45697.0,889.0,11930.0,11930.0,24.0,1057.6008382229672,2
860,60343.0,3828.0,1071.0,57.0,57.0,20.0,1058.6491228070176,2
861,492446.0,16089.0,2128.0,465.0,465.0,24.0,1059.0236559139785,2
862,926687.0,45661.0,3578.0,875.0,875.0,20.0,1059.0708571428572,2
863,1827811.0,21187.0,1480.0,1725.0,1725.0,24.0,1059.600579710145,2
864,6361.0,1272.0,66.0,6.0,6.0,24.0,1060.1666666666667,2
865,643136.0,24765.0,1198.0,606.0,606.0,22.0,1061.2805280528053,2
866,49895.0,6155.0,272.0,47.0,47.0,22.0,1061.595744680851,2
867,15005628.0,26459.0,0.0,14134.0,14134.0,24.0,1061.6688835432292,2
868,73317.0,2428.0,244.0,69.0,69.0,22.0,1062.5652173913043,2
869,1636996.0,14076.0,400.0,1538.0,1538.0,1.0,1064.366710013004,2
870,926725.0,6775.0,154.0,870.0,870.0,23.0,1065.2011494252874,2
871,20701620.0,408612.0,16995.0,19419.0,19419.0,1.0,1066.04974509501,2
872,1020853.0,21184.0,2674.0,957.0,957.0,22.0,1066.7220480668757,2
873,30035851.0,413328.0,13137.0,28096.0,28096.0,24.0,1069.0436716970387,2
874,23560.0,2729.0,526.0,22.0,22.0,22.0,1070.909090909091,2
875,133914.0,5257.0,780.0,125.0,125.0,20.0,1071.312,2
876,8849904.0,222907.0,9587.0,8258.0,8258.0,24.0,1071.6764349721482,2
877,114718.0,7355.0,1101.0,107.0,107.0,24.0,1072.1308411214952,2
878,277133.0,13887.0,1575.0,258.0,258.0,24.0,1074.1589147286822,2
879,239802.0,22378.0,3697.0,223.0,223.0,24.0,1075.3452914798206,2
880,246354.0,7430.0,579.0,229.0,229.0,22.0,1075.7816593886462,2
881,542787.0,26086.0,2678.0,504.0,504.0,24.0,1076.9583333333333,2
882,101452.0,2051.0,65.0,94.0,94.0,24.0,1079.276595744681,2
883,8394719.0,143611.0,7778.0,7764.0,7764.0,24.0,1081.236347243689,2
884,29456908.0,395145.0,47133.0,27230.0,27230.0,19.0,1081.7814175541682,2
885,5264246.0,38011.0,1016.0,4852.0,4852.0,22.0,1084.9641384995878,2
886,141249.0,14974.0,2255.0,130.0,130.0,1.0,1086.5307692307692,2
887,16301.0,1371.0,108.0,15.0,15.0,24.0,1086.7333333333333,2
888,13065.0,426.0,31.0,12.0,12.0,22.0,1088.75,2
889,1312378.0,4550.0,127.0,1205.0,1205.0,24.0,1089.1103734439835,2
890,985737.0,8580.0,666.0,905.0,905.0,24.0,1089.2121546961325,2
891,3307035.0,44530.0,3355.0,3034.0,3034.0,24.0,1089.9917600527356,2
892,170313.0,10092.0,1453.0,156.0,156.0,24.0,1091.75,2
893,82670744.0,253546.0,10264.0,75508.0,75508.0,24.0,1094.8607299888754,2
894,312201.0,6332.0,328.0,285.0,285.0,24.0,1095.4421052631578,2
895,234607.0,1143.0,0.0,214.0,214.0,24.0,1096.2943925233644,2
896,72485.0,1432.0,39.0,66.0,66.0,1.0,1098.2575757575758,2
897,78624541.0,374295.0,5561.0,71570.0,71570.0,24.0,1098.5684085510688,2
898,1613956.0,13487.0,226.0,1467.0,1467.0,23.0,1100.1745057941378,2
899,11010.0,504.0,66.0,10.0,10.0,20.0,1101.0,2
900,67183.0,6294.0,683.0,61.0,61.0,24.0,1101.360655737705,2
901,58457.0,693.0,81.0,53.0,53.0,22.0,1102.9622641509434,2
902,8739990.0,83470.0,6593.0,7924.0,7924.0,22.0,1102.97703180212,2
903,926859.0,20148.0,363.0,840.0,840.0,22.0,1103.4035714285715,2
904,12250532.0,61228.0,727.0,11056.0,11056.0,24.0,1108.0437771345876,2
905,274829.0,19070.0,1387.0,248.0,248.0,24.0,1108.1814516129032,2
906,2306184.0,49760.0,3472.0,2079.0,2079.0,23.0,1109.2756132756133,2
907,2421852.0,12064.0,748.0,2182.0,2182.0,24.0,1109.923006416132,2
908,3300739.0,130924.0,5159.0,2968.0,2968.0,24.0,1112.1088274932615,2
909,120288.0,5343.0,558.0,108.0,108.0,24.0,1113.7777777777778,2
910,458068.0,5732.0,102.0,411.0,411.0,23.0,1114.5206812652068,2
911,956486.0,9699.0,431.0,858.0,858.0,22.0,1114.7855477855478,2
912,357905.0,2651.0,235.0,321.0,321.0,22.0,1114.968847352025,2
913,1048506.0,56467.0,792.0,939.0,939.0,24.0,1116.6198083067093,2
914,414393.0,4741.0,246.0,371.0,371.0,24.0,1116.9622641509434,2
915,10058.0,194.0,0.0,9.0,9.0,22.0,1117.5555555555557,2
916,565080.0,21103.0,2511.0,503.0,503.0,24.0,1123.4194831013917,2
917,16768007.0,256856.0,9565.0,14916.0,14916.0,24.0,1124.1624430142128,2
918,343136.0,3274.0,152.0,305.0,305.0,24.0,1125.0360655737704,2
919,2050988.0,15781.0,1020.0,1823.0,1823.0,22.0,1125.0619857377949,2
920,40003076.0,77203.0,0.0,35444.0,35444.0,24.0,1128.6275815370725,2
921,1195063.0,19874.0,1555.0,1058.0,1058.0,24.0,1129.5491493383743,2
922,44151.0,3899.0,270.0,39.0,39.0,22.0,1132.076923076923,2
923,388334.0,17301.0,745.0,343.0,343.0,22.0,1132.1690962099126,2
924,236945.0,1622.0,1.0,209.0,209.0,24.0,1133.7081339712918,2
925,61313192.0,265395.0,4295.0,54071.0,54071.0,24.0,1133.9385622607313,2
926,212092.0,544.0,15.0,187.0,187.0,1.0,1134.1818181818182,2
927,103472.0,3046.0,550.0,91.0,91.0,24.0,1137.0549450549452,2
928,30856577.0,430712.0,18886.0,27111.0,27111.0,23.0,1138.1570949061268,2
929,1072537.0,11047.0,583.0,942.0,942.0,22.0,1138.5743099787685,2
930,8733722.0,68190.0,1269.0,7665.0,7665.0,22.0,1139.4288323548597,2
931,154965.0,21769.0,1218.0,136.0,136.0,23.0,1139.4485294117646,2
932,30806.0,2213.0,201.0,27.0,27.0,22.0,1140.962962962963,2
933,2268071.0,198800.0,10812.0,1986.0,1986.0,23.0,1142.02970795569,2
934,59391.0,4348.0,1864.0,52.0,52.0,24.0,1142.1346153846155,2
935,2203540.0,21662.0,453.0,1928.0,1928.0,22.0,1142.914937759336,2
936,88365.0,4913.0,198.0,77.0,77.0,1.0,1147.5974025974026,2
937,166814131.0,1635301.0,55825.0,145019.0,145019.0,24.0,1150.2915548997028,2
938,23016.0,719.0,17.0,20.0,20.0,22.0,1150.8,2
939,2075828.0,42742.0,2672.0,1802.0,1802.0,24.0,1151.9578246392896,2
940,1082508.0,31565.0,2023.0,939.0,939.0,1.0,1152.8306709265175,2
941,60604613.0,139643.0,1528.0,52564.0,52564.0,22.0,1152.9680579864546,2
942,38052.0,3243.0,494.0,33.0,33.0,22.0,1153.090909090909,2
943,1185513.0,11808.0,865.0,1028.0,1028.0,24.0,1153.2227626459144,2
944,8774105.0,159735.0,11344.0,7589.0,7589.0,24.0,1156.1608907629463,2
945,97247.0,2702.0,172.0,84.0,84.0,22.0,1157.702380952381,2
946,13897.0,542.0,37.0,12.0,12.0,20.0,1158.0833333333333,2
947,5870486.0,45056.0,1500.0,5058.0,5058.0,22.0,1160.6338473705023,2
948,711287.0,57249.0,5650.0,612.0,612.0,24.0,1162.233660130719,2
949,382750.0,1227.0,86.0,329.0,329.0,24.0,1163.373860182371,2
950,40767.0,1561.0,204.0,35.0,35.0,20.0,1164.7714285714285,2
951,18640.0,2315.0,204.0,16.0,16.0,24.0,1165.0,2
952,45460.0,857.0,109.0,39.0,39.0,24.0,1165.6410256410256,2
953,74683.0,2810.0,1185.0,64.0,64.0,24.0,1166.921875,2
954,361945.0,3242.0,71.0,310.0,310.0,23.0,1167.5645161290322,2
955,144785.0,8717.0,1034.0,124.0,124.0,20.0,1167.6209677419354,2
956,348056.0,14358.0,1485.0,298.0,298.0,24.0,1167.9731543624162,2
957,12737583.0,105587.0,2831.0,10904.0,10904.0,24.0,1168.156914893617,2
958,188182.0,3118.0,311.0,161.0,161.0,24.0,1168.832298136646,2
959,24551.0,918.0,90.0,21.0,21.0,20.0,1169.095238095238,2
960,2340.0,328.0,0.0,2.0,2.0,24.0,1170.0,2
961,131040.0,9645.0,296.0,112.0,112.0,22.0,1170.0,2
962,416638.0,1747.0,40.0,355.0,355.0,24.0,1173.6281690140845,2
963,10178347.0,49177.0,1128.0,8661.0,8661.0,22.0,1175.1930493014663,2
964,37577964.0,429780.0,16763.0,31875.0,31875.0,24.0,1178.9165176470588,2
965,5899.0,380.0,80.0,5.0,5.0,24.0,1179.8,2
966,181792.0,3024.0,244.0,154.0,154.0,24.0,1180.4675324675325,2
967,964951.0,30127.0,3394.0,817.0,817.0,24.0,1181.090575275398,2
968,189069.0,7135.0,2162.0,160.0,160.0,24.0,1181.68125,2
969,151385.0,1207.0,0.0,128.0,128.0,1.0,1182.6953125,2
970,63902.0,5539.0,0.0,54.0,54.0,1.0,1183.3703703703704,2
971,65155175.0,521712.0,13655.0,55029.0,55029.0,22.0,1184.0152465063875,2
972,279441.0,11450.0,121.0,236.0,236.0,22.0,1184.072033898305,2
973,422945.0,4436.0,450.0,357.0,357.0,22.0,1184.719887955182,2
974,132914.0,552.0,9.0,112.0,112.0,24.0,1186.732142857143,2
975,52230.0,3613.0,433.0,44.0,44.0,24.0,1187.0454545454545,2
976,2231116.0,18136.0,510.0,1879.0,1879.0,1.0,1187.3954230973923,2
977,951329.0,15847.0,1843.0,797.0,797.0,1.0,1193.6373902132998,2
978,673745.0,12397.0,180.0,560.0,560.0,1.0,1203.1160714285713,2
979,31323504.0,49780.0,745.0,26024.0,26024.0,1.0,1203.6391023670458,2
980,419027.0,1124.0,218.0,348.0,348.0,19.0,1204.1005747126437,2
981,7231993.0,170986.0,19322.0,6003.0,6003.0,24.0,1204.7298017657838,2
982,18772447.0,139989.0,0.0,15580.0,15580.0,24.0,1204.9067394094993,2
983,37369595.0,86773.0,7511.0,30993.0,30993.0,1.0,1205.7430710160359,2
984,205697.0,6126.0,362.0,170.0,170.0,24.0,1209.9823529411765,2
985,3372532.0,21234.0,478.0,2787.0,2787.0,22.0,1210.0940078937927,2
986,37902338.0,98698.0,4030.0,31308.0,31308.0,1.0,1210.6278906349814,2
987,163523.0,8318.0,117.0,135.0,135.0,24.0,1211.2814814814815,2
988,4558430.0,34010.0,1890.0,3761.0,3761.0,22.0,1212.0260568997608,2
989,65817.0,1769.0,96.0,54.0,54.0,22.0,1218.8333333333333,2
990,21061316.0,99144.0,1809.0,17270.0,17270.0,22.0,1219.5319050376374,2
991,181746.0,9611.0,609.0,149.0,149.0,24.0,1219.7718120805368,2
992,11717324.0,59755.0,1163.0,9592.0,9592.0,1.0,1221.5725604670558,2
993,103853.0,6235.0,707.0,85.0,85.0,24.0,1221.8,2
994,52581.0,6079.0,366.0,43.0,43.0,22.0,1222.8139534883721,2
995,94229.0,671.0,32.0,77.0,77.0,22.0,1223.7532467532467,2
996,920234.0,7200.0,162.0,750.0,750.0,24.0,1226.9786666666666,2
997,216787075.0,611005.0,33145.0,176360.0,176360.0,1.0,1229.2304093898842,2
998,2510163.0,7553.0,0.0,2041.0,2041.0,24.0,1229.8691817736403,2
999,57224760.0,287205.0,9684.0,46512.0,46512.0,22.0,1230.3224974200207,2
1000,917082.0,16944.0,546.0,745.0,745.0,24.0,1230.9825503355705,2
1001,1477370.0,22090.0,845.0,1199.0,1199.0,24.0,1232.1684737281068,2
1002,8542259.0,72774.0,5578.0,6932.0,6932.0,22.0,1232.2935660703981,2
1003,12129060.0,110948.0,5667.0,9842.0,9842.0,22.0,1232.3775655354602,2
1004,198475.0,3762.0,708.0,161.0,161.0,24.0,1232.7639751552795,2
1005,830332.0,6212.0,31.0,673.0,673.0,24.0,1233.777117384844,2
1006,510067.0,7261.0,859.0,413.0,413.0,19.0,1235.0290556900727,2
1007,3171950.0,22817.0,1837.0,2566.0,2566.0,1.0,1236.1457521434138,2
1008,17509188.0,377090.0,20046.0,14162.0,14162.0,24.0,1236.349950571953,2
1009,228750.0,11705.0,1593.0,185.0,185.0,24.0,1236.4864864864865,2
1010,79164.0,3227.0,306.0,64.0,64.0,22.0,1236.9375,2
1011,479307.0,14644.0,1282.0,387.0,387.0,24.0,1238.5193798449613,2
1012,579656.0,6642.0,165.0,468.0,468.0,23.0,1238.5811965811965,2
1013,25843631.0,514062.0,18798.0,20859.0,20859.0,1.0,1238.9678795723669,2
1014,69497.0,2276.0,114.0,56.0,56.0,22.0,1241.017857142857,2
1015,1858216.0,18520.0,395.0,1497.0,1497.0,24.0,1241.2932531730128,2
1016,34644642.0,142436.0,2445.0,27867.0,27867.0,22.0,1243.2139089245345,2
1017,768693.0,6541.0,192.0,618.0,618.0,23.0,1243.8398058252428,2
1018,103529781.0,238007.0,13696.0,83102.0,83102.0,1.0,1245.8157565401555,2
1019,7356716.0,46439.0,2027.0,5900.0,5900.0,22.0,1246.9010169491526,2
1020,503229.0,21620.0,2188.0,403.0,403.0,24.0,1248.7071960297767,2
1021,6247192.0,23244.0,2566.0,5001.0,5001.0,24.0,1249.1885622875425,2
1022,542395.0,13251.0,971.0,434.0,434.0,24.0,1249.758064516129,2
1023,466984.0,9136.0,606.0,373.0,373.0,24.0,1251.9678284182305,2
1024,205463.0,2855.0,242.0,164.0,164.0,22.0,1252.8231707317073,2
1025,25566592.0,192859.0,8114.0,20358.0,20358.0,1.0,1255.849887022301,2
1026,477400.0,5978.0,63.0,380.0,380.0,23.0,1256.3157894736842,2
1027,225175.0,3192.0,46.0,179.0,179.0,23.0,1257.9608938547485,2
1028,6294.0,105.0,15.0,5.0,5.0,24.0,1258.8,2
1029,6312.0,787.0,74.0,5.0,5.0,19.0,1262.4,2
1030,13977050.0,188001.0,7544.0,11054.0,11054.0,22.0,1264.4336891622943,2
1031,49391.0,320.0,28.0,39.0,39.0,22.0,1266.4358974358975,2
1032,44450.0,3353.0,288.0,35.0,35.0,24.0,1270.0,2
1033,222457.0,5590.0,154.0,175.0,175.0,24.0,1271.182857142857,2
1034,226592.0,11880.0,0.0,178.0,178.0,22.0,1272.9887640449438,2
1035,1997183.0,157783.0,8047.0,1568.0,1568.0,22.0,1273.7136479591836,2
1036,5112.0,382.0,94.0,4.0,4.0,24.0,1278.0,2
1037,360585.0,7155.0,482.0,282.0,282.0,22.0,1278.6702127659576,2
1038,130442.0,6440.0,369.0,102.0,102.0,20.0,1278.8431372549019,2
1039,58888.0,2950.0,70.0,46.0,46.0,22.0,1280.1739130434783,2
1040,114232.0,3504.0,309.0,89.0,89.0,24.0,1283.5056179775281,2
1041,402126.0,46288.0,1367.0,313.0,313.0,24.0,1284.747603833866,2
1042,3857.0,122.0,9.0,3.0,3.0,22.0,1285.6666666666667,2
1043,132426.0,1858.0,82.0,103.0,103.0,24.0,1285.6893203883494,2
1044,124792.0,1466.0,117.0,97.0,97.0,1.0,1286.5154639175257,2
1045,14464180.0,485728.0,16516.0,11235.0,11235.0,22.0,1287.42145082332,2
1046,116075.0,2305.0,56.0,90.0,90.0,1.0,1289.7222222222222,2
1047,18085.0,1311.0,153.0,14.0,14.0,20.0,1291.7857142857142,2
1048,124262.0,2057.0,51.0,96.0,96.0,24.0,1294.3958333333333,2
1049,151614.0,2639.0,190.0,117.0,117.0,1.0,1295.8461538461538,2
1050,775192.0,2094.0,38.0,598.0,598.0,24.0,1296.3076923076924,2
1051,10397.0,232.0,21.0,8.0,8.0,22.0,1299.625,2
1052,2864921.0,20734.0,702.0,2203.0,2203.0,24.0,1300.463458919655,2
1053,119689.0,2422.0,306.0,92.0,92.0,22.0,1300.9673913043478,2
1054,1519645.0,32902.0,2546.0,1165.0,1165.0,24.0,1304.4163090128754,2
1055,967519.0,2479.0,284.0,741.0,741.0,24.0,1305.693657219973,2
1056,35831470.0,164016.0,3638.0,27431.0,27431.0,1.0,1306.2400204148591,2
1057,1127892.0,110241.0,4511.0,863.0,863.0,22.0,1306.9432213209734,2
1058,554336.0,11864.0,1258.0,424.0,424.0,1.0,1307.3962264150944,2
1059,60673463.0,399967.0,0.0,46282.0,46282.0,24.0,1310.9516226610776,2
1060,327884.0,2427.0,2.0,250.0,250.0,24.0,1311.536,2
1061,39397.0,1521.0,68.0,30.0,30.0,24.0,1313.2333333333333,2
1062,495370.0,47821.0,9085.0,376.0,376.0,24.0,1317.473404255319,2
1063,112308.0,10864.0,745.0,85.0,85.0,24.0,1321.270588235294,2
1064,104481.0,6540.0,438.0,79.0,79.0,24.0,1322.5443037974683,2
1065,62176.0,5216.0,792.0,47.0,47.0,1.0,1322.8936170212767,2
1066,90039.0,789.0,26.0,68.0,68.0,22.0,1324.1029411764705,2
1067,92811.0,1303.0,42.0,70.0,70.0,24.0,1325.8714285714286,2
1068,4638558.0,666872.0,26388.0,3498.0,3498.0,24.0,1326.0600343053172,2
1069,25207.0,2226.0,202.0,19.0,19.0,1.0,1326.6842105263158,2
1070,42785.0,5035.0,370.0,32.0,32.0,24.0,1337.03125,2
1071,116668.0,659.0,30.0,87.0,87.0,1.0,1341.0114942528735,2
1072,1124447.0,36273.0,5820.0,838.0,838.0,24.0,1341.8221957040573,2
